location,year,gni_pc_usa,iso3,gni_pc_ppp,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,who_region,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
Central Papua,2044,91221.8797115048,IDN,24606.9362531317,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,6467.30096574345,5907.5963764912,559.704589252256,9055.66693033332,6805.04519855539,65.5077823426435,South-East Asia,1731885.01576059,38,1179486.56893488,38.3488258250793,38.5383,22.6635910792109,42616384180.575,2044828.03316237,2044828.03316237,492138.725062635,2460693.62531317,3937109.80050108,3937109.80050108,2044828.03316237,3029487.96990617,83.0996598734281,53059.6324477824,63850.6012282112,102160.961965138,102160.961965138,78609.7977831449,53059.6324477824,1144499634.39264,1377261514.83155,2203618423.73049,2203618423.73049,1695618319.84099,1144499634.39264,480490358.893024,578209778.024212,925135644.83874,925135644.83874,711864146.185015,480490358.893024,0.570286026811925,0.570286026811925,0.253600315678782,0.827739915040669,0.570286026811925,0.39573395701665,14032.9919078128,652692149.185481,274016937.694538,966987434.611626,405966175.557715,652692149.185481,274016937.694538,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Papua,2045,92015.6004229417,IDN,25227.3382739225,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,6637.90255748384,6056.19913967137,581.703417812477,9391.61584269723,7057.56053332745,65.6720457320064,South-East Asia,1738835.17071838,38,1178136.34780414,38.3830476394038,38.6534,22.6998301882028,43866183054.3063,2113471.50372011,2113471.50372011,504546.76547845,2522733.82739225,4036374.1238276,4036374.1238276,2113471.50372011,3115970.99672455,83.7770311228119,54677.5058266572,65265.5090468691,104424.814474991,104424.814474991,80613.1154497288,54677.5058266572,1229413597.16326,1467482889.62522,2347972623.40036,2347972623.40036,1812570978.59922,1229413597.16326,513510129.960804,612948588.746276,980717741.994041,980717741.994041,757087412.186854,513510129.960804,0.553675754186335,0.553675754186335,0.235933305548397,0.819544470337295,0.553675754186335,0.376889482873,13967.7655449278,680696500.616304,284318108.488371,1003576603.59218,419180943.927536,680696500.616304,284318108.488371,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Papua,2046,92766.6954417819,IDN,25797.7023007031,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,6808.7840898425,6208.70376914196,600.080320700548,9679.10264130979,7272.83233133094,65.7990995363053,South-East Asia,1745222.00662145,38,1176736.63667672,38.411919652754,38.7657,22.7350690880452,45022717775.4559,2176684.47487586,2176684.47487586,515954.046014062,2579770.23007031,4127632.3681125,4127632.3681125,2176684.47487586,3195499.82089987,84.3751295950314,56149.7528711171,66547.7530412274,106476.404865964,106476.404865964,82431.1136107401,56149.7528711171,1306185517.74741,1548069346.99432,2476910955.19091,2476910955.19091,1917556557.32414,1306185517.74741,543479221.323721,644122532.234576,1030596051.57532,1030596051.57532,797859209.475822,543479221.323721,0.537549275909063,0.537549275909063,0.219497063787175,0.811430168650788,0.537549275909063,0.358942364640953,13867.5361918605,702139079.268026,292146861.894188,1030781138.90426,428888640.331105,702139079.268026,292146861.894188,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Papua,2047,93523.921418033,IDN,26380.9616682253,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,6975.4959677561,6359.7537601668,615.742207589299,9929.48026915912,7459.63665159803,65.907868196812,South-East Asia,1751084.81067093,38,1175214.45400943,38.4335821429635,38.8789,22.7704722146369,46195301268.1215,2241788.11724025,2241788.11724025,527619.233364506,2638096.16682253,4220953.86691605,4220953.86691605,2241788.11724025,3277058.4566111,84.9774979939561,57660.7907435716,67854.187408145,108566.699853032,108566.699853032,84288.8676534342,57660.7907435716,1380363564.25697,1624387157.59217,2599019452.14747,2599019452.14747,2017823208.4729,1380363564.25697,572541683.992407,673756815.049001,1078010904.0784,1078010904.0784,836944648.274539,572541683.992407,0.521892500882585,0.521892500882585,0.204205849187784,0.803396206584938,0.521892500882585,0.341849871086622,13768.0260607177,720401392.677268,298805211.318324,1053086800.60884,436795135.588295,720401392.677268,298805211.318324,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Papua,2048,94287.3283968127,IDN,26977.4079268062,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,7136.83023760558,6507.83617546091,628.994062144674,10147.8868720085,7621.63265059613,66.0008213381407,South-East Asia,1756422.45374489,38,1174384.93675379,38.4660484995683,38.9951,22.8066905845805,47383725026.4777,2308838.97992896,2308838.97992896,539548.158536123,2697740.79268061,4316385.26828898,4316385.26828898,2308838.97992896,3360698.71067061,85.584166803319,59208.4384942969,69181.5328767105,110690.452602737,110690.452602737,86182.589881052,59208.4384942969,1452246008.82348,1696862939.80157,2714980703.68252,2714980703.68252,2113859533.66908,1452246008.82348,600840535.708398,702046369.264994,1123274190.82399,1123274190.82399,874571172.44962,600840535.708398,0.506691748429694,0.506691748429694,0.189979893685212,0.795441788697959,0.506691748429694,0.325571305796783,13669.2299905345,735841069.360815,304440941.565522,1071075183.04956,443137996.494705,735841069.360815,304440941.565522,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Papua,2049,95056.9668317421,IDN,27587.3392184138,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,7294.17501364289,6653.78944684272,640.385566800174,10338.1697713042,7762.8286016445,66.0822408983226,South-East Asia,1761224.28656964,38,1173611.69771009,38.497113286958,39.1066,22.8413272524184,48587491833.3054,2377895.30341599,2377895.30341599,551746.784368275,2758733.92184138,4413974.2749462,4413974.2749462,2377895.30341599,3446473.71215429,86.1951667244812,60805.4728208536,70543.947104616,112870.315367386,112870.315367386,88130.2315249675,60805.4728208536,1522769831.66952,1766653386.18926,2826645417.90281,2826645417.90281,2207072021.61983,1522769831.66952,628617301.046409,729295301.505425,1166872482.40868,1166872482.40868,911105295.489461,628617301.046409,0.491933736339509,0.491933736339509,0.17674498623913,0.787566127423721,0.491933736339509,0.31006791028265,13571.1428573798,749101852.878274,309238057.631418,1085733185.96584,448203432.208843,749101852.878274,309238057.631418,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Papua,2050,95832.8875882792,IDN,28211.0604256979,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,7443.31710342682,6793.32686138592,649.990242040904,10503.9463828568,7885.34703880095,66.1520682794559,South-East Asia,1765469.96712894,39,1173335.67115231,38.5374866685583,38.286,22.5837220449451,49805779922.4295,2449017.07012146,2449017.07012146,564221.208513959,2821106.04256979,4513769.66811167,4513769.66811167,2449017.07012146,3534437.94614971,86.8105286779866,63966.3864107367,73685.0557010341,117896.089121655,117896.089121655,92316.7201104766,63966.3864107367,1591837198.17056,1833691399.433,2933906239.0928,2933906239.09279,2297350176.0964,1591837198.17056,671899493.163475,773983874.301477,1238374198.88236,1238374198.88236,969689878.28164,671899493.163475,0.477605569261659,0.477605569261659,0.164432085704981,0.779768442993784,0.477605569261659,0.295302771697762,13473.7595740905,760270311.204133,320902939.918962,1097227238.6479,463129286.323972,760270311.204133,320902939.918962,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2025,74136.3707949527,IDN,13851.4910785419,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,9532.37957660584,9532.37957660584,0,0,0,,South-East Asia,3234424.95536197,36,2205288.52928325,36.4548212728903,38.4324,22.630139499715,44801608413.4096,957963.829726182,957963.829726182,277029.821570838,1385149.10785419,2216238.5725667,2216238.5725667,957963.829726182,1584563.14368642,69.1596178558867,24925.9434676518,36041.1816033917,57665.8905654267,57665.8905654267,41229.8774910341,24925.9434676518,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13851.4910785419,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2026,75186.4097436074,IDN,14370.1004216288,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,9765.56604933931,9760.65376055276,4.91228878654502,72.1724685751544,54.5168310588618,66.6701212782846,South-East Asia,3263568.43305511,37,2233989.84420112,36.5472592012339,37.5883,22.3597291321767,46897806115.8596,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,26741.5963657616,38230.2482996804,61168.3972794886,61168.3972794886,43933.0335977706,26741.5963657616,4937690.95237098,7059008.31626928,11294413.3060308,11294413.3060308,8111996.73867127,4937690.95237098,1930007.02335739,2759171.39402903,4414674.23044645,4414674.23044645,3170755.4867463,1930007.02335739,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,4793874.71103978,1873793.22656058,7875724.98900123,3078403.38519058,4793874.71103978,1873793.22656058,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2027,76251.3210387483,IDN,14908.1268548478,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,10013.0687404668,9991.97681307119,21.0919273955914,305.042202442272,233.008536175218,66.7302057393901,South-East Asia,3292179.66459318,37,2262184.65755079,36.6379324081941,37.6736,22.387362750984,49080232068.7055,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,27995.8587445044,39571.8138294397,63314.9021271036,63314.9021271036,45681.5762982557,27995.8587445044,22245756.7278468,31444112.9226717,50310580.6762747,50310580.6762747,36298984.1658298,22245756.7278468,8539918.41068635,12071073.2451678,19313717.1922686,19313717.1922686,13934808.6450546,8539918.41068635,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,20968759.2872531,8049692.15824899,34215273.980422,13134893.6233902,20968759.2872531,8049692.15824899,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2028,77331.3153265521,IDN,15466.2973673947,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,10280.2944296875,10235.6961883973,44.5982412901629,653.405845276735,498.834111406769,66.4224402949129,South-East Asia,3320188.63044732,37,2288234.39206855,36.7122773643892,37.7563,22.4140876397957,51351024674.3411,1106679.37998977,1106679.37998977,309325.947347894,1546629.73673947,2474607.57878315,2474607.57878315,1106679.37998977,1793546.04425229,71.5542546287015,29311.1184091072,40963.4878613494,65541.5805781591,65541.5805781591,47503.2257994635,29311.1184091072,49355954.0196318,68976966.1856479,110363145.897037,110363145.897037,79988999.2465806,49355954.0196318,19152056.1001091,26765782.4115283,42825251.8584453,42825251.8584453,31038885.4068701,19152056.1001091,0.91514165935316,0.91514165935316,0.805227109600435,0.970590147927644,0.91514165935316,0.863837598531476,14153.853036847,45167689.6604841,17526844.3994787,73201265.5005144,28404977.0957156,45167689.6604841,17526844.3994787,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2029,78426.6062367069,IDN,16045.3661674401,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,10564.646805724,10490.3496677176,74.2971380064469,1099.95658297579,838.663342308732,66.2213282578187,South-East Asia,3347636.15543468,37,2312591.59515637,36.7956088858733,37.8351,22.439491516666,53714047909.3108,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,30691.4801914262,42408.6791562334,67853.8866499735,67853.8866499735,49402.8462891592,30691.4801914262,86274967.618284,119212478.450627,190739965.521003,190739965.521003,138873359.553344,86274967.618284,33759295.6778303,46647705.8132072,74636329.3011315,74636329.3011315,54340985.9935018,33759295.6778303,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,76654191.2881908,29994696.9565083,123387181.263685,48281262.2261942,76654191.2881908,29994696.9565083,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2030,79537.4104246691,IDN,16646.1157012267,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,10856.40427548,10746.9115459929,109.492729487162,1631.7224762582,1242.90651044594,66.1242367213204,South-East Asia,3374494.93168778,37,2335212.00664736,36.8862066348116,37.9169,22.4658000273643,56172233066.0781,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32134.444687281,43901.5734441021,70242.5175105633,70242.5175105633,51374.5890297333,32134.444687281,133410159.898122,182262864.348641,291620582.957826,291620582.957826,213288021.742907,133410159.898122,52434495.6583124,71635184.1318416,114616294.610947,114616294.610947,83829071.628344,52434495.6583124,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,115080775.854216,45230456.5596136,183984121.159352,72311693.5733788,115080775.854216,45230456.5596136,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2031,80420.1567986293,IDN,17161.0734660986,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,11142.7530196924,10984.11127431,158.641745382432,2370.21508312861,1804.01924587809,66.1677708756468,South-East Asia,3400881.56885282,37,2356300.75503832,36.9813967443641,38.0144,22.4970749873771,58362778452.5837,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,33366.1471272025,45143.6125944341,72229.7801510945,72229.7801510946,53033.733263783,33366.1471272025,201220248.042929,272246264.729802,435594023.567683,435594023.567683,319828984.788021,201220248.042929,79084945.1867837,107000071.478242,171200114.365188,171200114.365188,125701354.496438,79084945.1867837,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,168518789.861933,66232396.5346211,267851739.591083,105272905.434578,168518789.861933,66232396.5346211,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Central Sulawesi,2032,81312.7003379309,IDN,17691.9617642167,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,11434.5533053845,11210.7255198048,223.827785579743,3334.35977290937,2539.44573212817,66.3196012487891,South-East Asia,3426800.28053637,37,2372588.38813198,37.1152922746127,38.116,22.5295693425052,60626819536.8566,1320397.75986215,1320397.75986215,353839.235284335,1769196.17642167,2830713.88227468,2830713.88227468,1320397.75986215,2086505.32008861,74.632636982788,34641.5615453393,46416.102855013,74265.7645680207,74265.7645680207,54740.9308450155,34641.5615453393,295541706.674399,395995262.424612,633592419.879379,633592419.879379,467017865.395787,295541706.674399,115507429.287544,154767986.174979,247628777.879967,247628777.879967,182525957.741233,115507429.287544,0.813091511343354,0.813091511343354,0.603220702879986,0.932718054707135,0.813091511343354,0.710681330130121,14385.1839294958,240302452.944881,93918110.2507943,379728261.999007,148410306.839213,240302452.944881,93918110.2507943,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
